Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
5323,180,185.861,44,6,19,50,0.376128004609664,298.07,0.500572597975213,12.71,5.0668171716656,Doing well
5357,349,684.993,50,7,16,47,0.855493206864243,56.63,0.202478712338428,12.62,2.00365952175036,Coping
5423,593,112.137,37,8,21,25,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,Doing well
5523,299,291.75,46,12,19,36,0.549462079805016,191.08,0.520909889801118,12.79,3.82133479852838,Just ok
5580,211,472.317,39,3,21,34,0.71467329659556,106.52,0.288403534977327,12.66,2.01401611197781,Doing well
5868,118,186.141,50,1,14,46,0.939107687163082,28.18,0.179310944152203,33.54,0.477387236054773,Suffering
5990,120,572.629,43,2,13,49,0.746943814346207,146.91,0.28773743839118,12.67,1.83072301780432,Coping
6079,558,786.528,47,7,14,46,0.477274358028004,208.71,0.474305298847145,11.94,3.78072347106783,Coping
6124,345,1010.933,35,10,24,31,0.72309565579392,138.63,0.369820394750087,12.36,3.94365266478469,Blooming
6146,244,102.71,64,2,7,67,0.0568653155477999,386.12,0.881776739832411,0.6,6.56839661986294,Strugglng
6190,261,17.049,61,4,7,64,0.253781203543798,281.03,0.749933922808894,1.56,5.42640083105039,Strugglng
6323,116,380.103,52,4,12,46,0.871218887559692,25.13,0.17801807717696,23.55,0.48514406117537,Depressed
6346,319,450.916,28,6,22,25,0.520363813945298,226.52,0.560581751549808,12.52,3.67106497406013,Thriving
6390,78,601.89,45,8,16,48,0.695405665753619,93.1,0.294960920357009,12.73,2.03824928643949,Coping
6479,196,287.34,58,5,12,43,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,Just ok
6702,296,157.746,55,3,4,64,1.01226782811728,7.93,0.153713244738123,33.36,0.231679400599252,Hopeless
6813,59,215.129,67,3,6,73,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,Depressed
6857,37,121.202,62,2,7,62,0.924661531699434,28.31,0.198791231119967,34.02,0.2226461741051,Hopeless
6879,594,757.947,48,6,16,44,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,Thriving
6924,155,204.645,57,2,6,64,0.704445734407909,125.53,0.286418538597277,11.92,1.55200968027944,Depressed
6935,178,650.876,32,4,23,25,0.6887114086079,99.49,0.230319160953519,14.05,1.98496601984885,Blooming
6946,544,624.589,45,6,21,43,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,Blooming
7057,108,837.707,46,2,18,39,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,Doing well
7090,80,860.086,43,4,17,39,0.728726786758407,159.23,0.372937781892302,11.49,3.96033852474548,Blooming
7224,138,736.769,39,1,21,36,0.12638058284263,339.81,0.833584653784486,1.7,6.62274324921044,Prospering
7235,371,200.337,53,6,19,40,0.805191843574838,170.82,0.395688303268898,10.77,3.99325023501941,Just ok
7246,86,99.385,68,9,5,67,0.068745292387409,388.09,0.859208209903733,1.87,6.45809637891799,Strugglng
7257,371,109.024,57,4,12,49,0.805191843574838,170.82,0.395688303268898,10.77,3.99325023501941,Suffering
7390,373,414.433,56,5,11,50,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,Suffering
7457,374,701.264,46,11,16,44,0.348443114273234,315.8,0.739321922507898,0.81,5.53221665662012,Blooming
7656,294,22.047,75,10,7,62,0.308468966545694,336.18,0.714148738882873,2.86,5.52337625077853,Strugglng
7668,30,142.218,72,8,7,70,0.695710141320387,100.22,0.269331330702096,13.12,2.25818369185224,Hopeless
7712,338,446.485,44,6,21,41,0.548170741579308,197.67,0.517320285969079,13.65,3.83355865887235,Blooming
7734,56,735.053,41,6,24,34,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,Blooming
7780,97,63.68,62,4,9,64,0.633911193869143,131.72,0.35509437555808,12.98,3.45221517061137,Depressed
7857,214,624.005,48,4,18,46,0.214013079855971,333.6,0.84194020866904,1.27,6.63762837676735,Prospering
7868,560,505.147,36,8,22,31,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,Thriving
7979,131,150.927,67,3,6,66,0.579179931690676,211.99,0.495787193084798,12.48,3.90300062047982,Depressed
8046,568,238.811,40,1,21,34,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,Doing well
8090,65,157.491,71,4,8,67,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,Depressed
8113,117,97.421,62,3,9,64,0.373143929550873,343.38,0.697098306738083,1.93,5.33718568193195,Strugglng
8157,498,267.965,46,5,10,44,0.731185598123443,189.0,0.371669314452569,13.58,3.81936416535797,Suffering
8279,21,203.297,55,8,11,49,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,Strugglng
8301,172,308.619,59,6,11,66,0.568859141740411,190.43,0.523554683843539,12.74,3.64459387744135,Suffering
8312,342,149.737,45,8,16,49,0.661554753899762,116.56,0.232939863190744,11.41,1.80867868341813,Suffering
8401,370,78.741,47,11,15,50,0.924449670615696,51.52,0.140618315747838,22.59,0.509705284842194,Depressed
8446,392,123.912,61,6,10,66,0.0596645609714513,356.81,0.868611580957593,1.64,6.81252952597191,Coping
8523,545,142.269,50,1,12,46,0.275053964884972,324.83,0.883696064871039,1.21,6.50634191448209,Just ok
8534,15,328.265,42,1,24,25,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,Thriving
8557,54,257.652,63,5,11,63,0.68935691020274,102.46,0.257852162008247,11.27,2.04648820895755,Depressed
8634,161,45.776,78,3,4,70,0.278193727598735,273.94,0.72615395935476,0.94,5.28587618484366,Suffering
8745,95,239.578,52,4,16,45,0.635159246522758,182.51,0.559174675504887,11.31,3.94471520240923,Just ok
8767,104,832.136,50,8,17,39,0.661426467149453,168.65,0.360119067247844,12.26,3.87323443768238,Just ok
8790,341,165.068,70,2,8,63,0.635401152759909,95.45,0.195079795408119,12.16,2.07256769409788,Depressed
8812,415,144.088,67,10,8,65,0.269714738982746,325.92,0.681387760962752,2.18,5.58104868258587,Strugglng
8990,576,507.242,50,5,16,46,0.886210676591088,63.48,0.242690838112251,13.14,1.61098977957416,Coping
9013,540,324.726,46,10,16,47,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,Strugglng
9035,454,679.955,46,3,18,35,0.186247039471976,315.28,0.839198994164683,1.98,6.52342344253369,Prospering
9113,572,771.413,45,10,17,51,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,Blooming
9135,420,620.19,22,8,14,28,0.646775380060449,137.01,0.234091053232096,12.94,1.92845850496277,Coping
9190,5,21.927,66,4,6,67,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,Strugglng
9224,27,19.992,68,5,9,61,0.337423284102118,287.37,0.669687707952098,1.8,5.63065244284391,Strugglng
9235,281,44.564,51,6,10,43,0.22854463199034,346.67,0.796536570057023,3.79,6.56177883629887,Just ok
9479,559,317.623,59,9,9,66,0.114393406153723,387.3,0.888608656067533,0.62,6.61272149882717,Coping
9623,229,778.354,36,7,23,27,0.945257397956818,30.58,0.205119393318445,24.28,0.330733076922608,Doing well
9645,399,675.662,36,3,23,26,0.719972648281204,141.98,0.369010953672975,12.45,3.78716554785681,Blooming
9656,409,196.0,72,6,6,68,0.752836464387471,60.06,0.177626483209399,12.81,1.81060222247535,Hopeless
9712,271,453.056,45,4,17,43,0.468320240340535,192.92,0.577149423319829,12.34,3.92196965406576,Just ok
9734,267,726.981,41,2,13,42,0.882718945848045,42.62,0.201480734522021,33.66,0.393937048557384,Coping
9856,188,285.343,56,1,14,48,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,Suffering
10068,591,62.963,53,1,9,45,0.689186866220176,184.94,0.356226804297793,11.21,3.77169145503269,Suffering
10079,165,710.775,37,10,21,27,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,Prospering
10113,170,731.709,31,2,22,31,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,Blooming
10235,536,144.075,72,9,7,65,0.343560093247299,241.6,0.528786260050233,12.64,5.32929074714545,Depressed
10301,35,333.579,54,1,10,47,0.369140486893428,297.1,0.580328997133226,11.7,5.32678201350899,Coping
10379,540,354.187,49,3,13,48,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,Suffering
10590,129,693.046,44,6,23,36,0.695301279861162,119.11,0.243297588385181,12.41,1.99898510190412,Blooming
10623,197,145.253,49,2,12,46,0.367580427014634,286.51,0.517172832750182,13.04,5.24632671021906,Just ok
10634,57,211.514,33,5,25,32,0.0880528977619699,361.52,0.857282704474414,1.19,6.64106639547785,Prospering
10679,373,712.482,40,4,14,46,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,Coping
10701,160,392.315,59,9,9,66,0.382886819322624,324.2,0.692350481094575,2.75,5.68860561357399,Strugglng
10723,142,511.057,39,1,19,42,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,Thriving
10934,543,388.129,44,5,20,38,0.109902372455036,311.99,0.872554421596275,1.33,6.37352073627504,Thriving
11191,5,10.75,75,10,8,67,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,Strugglng
11291,302,761.727,47,5,19,38,0.925518862788035,47.29,0.202057696813459,33.72,0.542439261330678,Coping
11313,395,297.368,48,1,12,45,0.897439336687778,82.4,0.200157565497618,11.24,1.95468556158209,Suffering
11369,552,94.033,60,1,7,67,0.70768371244761,127.27,0.250139926096379,13.02,1.62543218885034,Depressed
11480,588,589.336,49,2,16,51,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,Just ok
11580,547,138.707,72,5,7,60,0.465830273800002,170.79,0.515634103600108,12.82,3.54320621056796,Depressed
11691,24,355.084,35,11,26,36,0.617116932788654,190.37,0.552161046005596,12.03,3.65306123691139,Doing well
11702,242,826.818,45,5,18,34,0.428027065980565,273.98,0.537814412375667,12.48,5.55489360524894,Blooming
11768,82,99.139,50,1,15,46,0.0410095080958499,355.86,0.85949160914843,2.97,6.67866397189707,Blooming
11791,216,291.484,61,2,11,61,0.117409943199887,343.8,0.886060771242815,1.38,6.72450049145986,Just ok
12002,243,972.566,33,8,23,30,0.921815687012039,59.51,0.227328732443979,13.41,1.78970550848097,Blooming
12024,213,162.664,50,4,11,50,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,Just ok
12057,368,838.072,43,8,20,29,0.880509249122969,71.57,0.197847800854627,14.19,2.07199850339566,Doing well
12079,327,119.176,58,3,8,47,0.79362604653057,59.52,0.192436271747261,21.58,0.549451048500083,Depressed
12113,224,96.294,52,3,13,44,0.883402847524585,14.65,0.177723519671436,33.63,0.556826005746865,Depressed
12157,65,816.692,44,5,22,42,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,Blooming
12212,315,144.192,44,3,25,33,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,Doing well
12236,539,105.024,49,1,11,48,0.26117614803741,318.45,0.78538988869878,2.84,5.68058876114905,Just ok
12324,177,177.671,70,6,6,62,0.334123705808704,309.38,0.70009431998203,2.52,5.52311768009683,Strugglng
12336,587,345.58,56,7,10,48,0.415690661981868,266.04,0.551605271619174,12.81,5.4310707120499,Strugglng
12447,317,99.399,58,7,16,50,0.885800904023273,55.07,0.21290743405321,23.09,0.563217095702591,Depressed
12624,213,358.284,34,6,24,32,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,Prospering
12691,528,718.904,29,10,23,23,0.707216801274019,186.1,0.517666102365913,11.18,3.76257896612819,Blooming
12702,398,708.125,39,4,17,39,0.382544335531742,264.53,0.487221709111811,11.6,5.34869483179123,Blooming
12713,318,377.465,40,3,24,33,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,Prospering
12979,217,65.472,63,2,8,66,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,Strugglng
13046,40,235.284,50,4,16,50,0.371219676336388,318.37,0.697380598516865,2.5,5.66049029673894,Thriving
13101,63,361.263,47,3,9,47,0.345094482497682,305.32,0.624831619789872,2.01,5.6876242757209,Just ok
13168,593,46.502,53,3,7,44,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,Depressed
13212,177,405.974,49,11,11,49,0.334123705808704,309.38,0.70009431998203,2.52,5.52311768009683,Just ok
13235,512,269.865,59,6,7,63,0.923588231197677,35.52,0.211351970088153,22.23,0.591855936192321,Hopeless
13613,149,316.955,58,8,12,49,0.672444939092889,132.14,0.248792720141421,11.67,1.94703333419081,Suffering
13868,376,65.521,70,6,8,69,0.946391688507339,35.25,0.14429760212046,33.0,0.146471660629314,Hopeless
13924,313,529.537,38,5,22,32,0.885198015649009,15.94,0.178119675318261,32.83,0.494895600393743,Doing well
13957,384,380.045,54,1,13,46,0.710665121480569,124.61,0.334746656638276,12.7,1.92168110034503,Suffering
13990,253,56.326,72,1,10,67,0.928275201461015,13.02,0.262768542238249,23.91,0.538216284029001,Depressed
14179,380,548.199,44,4,12,47,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,Just ok
14412,401,160.139,44,7,20,49,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,Just ok
14447,451,38.091,65,7,7,65,0.858885172806676,93.48,0.169359863396543,12.57,2.21663165847304,Hopeless
14480,58,99.473,72,1,9,65,0.924038358738561,28.72,0.164147905116312,32.22,0.136751274190748,Hopeless
14491,452,159.422,65,5,3,66,0.294701714865648,324.9,0.776505282863958,0.86,5.57249324345411,Strugglng
14546,507,820.79,51,6,13,45,0.307502152691138,223.84,0.524437440708983,13.31,5.04498661063002,Doing well
14602,114,146.962,75,3,6,65,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,Depressed
14669,196,148.537,69,1,6,67,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,Strugglng
14857,405,227.589,32,3,22,30,0.804385410262087,0.0,0.20999003367398,32.87,0.530945721898126,Doing well
15190,488,81.323,66,8,8,62,0.709658360729452,136.06,0.388929694548887,12.55,3.75640846564505,Depressed
15201,323,437.358,49,6,14,50,0.52659991855928,204.96,0.516718527754335,12.91,3.70101488805558,Coping
15323,98,50.619,80,2,5,74,0.756533985137797,39.07,0.192045589243768,11.93,1.63279873447328,Hopeless
15379,122,106.874,55,6,9,49,0.578024491890954,85.98,0.219040197074486,12.51,1.62599996243596,Suffering
15434,313,397.01,46,1,13,53,0.885198015649009,15.94,0.178119675318261,32.83,0.494895600393743,Suffering
15457,410,89.045,67,2,5,64,0.0709136738796445,384.43,0.908343435721856,1.96,6.64040376301891,Strugglng
15534,202,127.929,69,4,5,65,0.34020747354124,310.06,0.702674368076988,2.04,5.52321888243091,Strugglng
15591,564,411.207,55,5,12,45,0.496887228895464,187.16,0.581259897768735,11.58,3.93543277097266,Coping
15602,347,369.172,35,10,22,31,0.636633851291568,165.46,0.33509585753109,11.98,3.75301268665649,Doing well
15657,385,167.206,73,2,5,66,0.651632665508891,152.42,0.431820797166488,13.31,4.01763479040222,Depressed
15669,168,358.333,55,10,11,49,0.595552644787983,185.93,0.479255852388902,12.29,3.77598374663418,Suffering
15713,39,54.728,63,9,11,50,0.906133587111178,84.07,0.144487661109697,13.41,1.94677567985886,Depressed
15746,402,226.015,41,3,25,33,0.319372203940157,299.76,0.552312793571415,11.96,5.3318539363647,Thriving
15824,56,580.765,44,9,14,46,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,Coping
15835,256,522.334,41,2,26,33,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,Prospering
15891,240,321.409,46,4,10,48,0.403553561837403,284.76,0.53819014253131,13.52,5.49016455005469,Coping
16101,324,344.366,48,4,15,48,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,Suffering
16268,56,308.67,52,6,11,52,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,Suffering
16290,118,35.151,67,6,7,64,0.939107687163082,28.18,0.179310944152203,33.54,0.477387236054773,Hopeless
16301,67,361.76,36,9,21,31,0.0480633249903531,379.05,0.927271510141383,1.22,6.80289372052209,Thriving
16379,119,464.273,45,8,12,49,0.0703924327643472,310.57,0.841052973977513,2.34,6.44378656235948,Just ok
16390,135,164.813,59,3,14,47,0.213063527977557,345.16,0.863245008404467,2.11,6.09664052705171,Just ok
16434,324,87.126,66,3,7,63,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,Depressed
16656,85,92.968,37,7,20,24,0.907793159301318,14.56,0.182606515218809,32.6,0.480274371159572,Strugglng
16780,233,264.55,51,4,20,39,0.127353253689199,361.8,0.840845145593563,1.3,6.5482112301514,Thriving
16791,213,144.851,58,11,14,48,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,Just ok
16813,446,17.065,63,6,8,65,0.851955282237543,66.76,0.212857266049271,10.96,2.0173432646876,Hopeless
16868,592,75.398,55,2,8,46,0.679445384390231,111.85,0.337053848787332,12.98,1.90863866063716,Depressed
16924,45,181.609,71,5,9,66,0.0374895916732753,340.6,0.861781320986513,1.1,6.80147656005562,Coping
17090,505,100.684,30,3,19,38,0.134063270087272,304.84,0.834872421118618,2.5,6.50210894670437,Thriving
17124,425,19.986,71,10,7,65,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,Hopeless
17146,179,257.021,41,7,14,46,0.35104604535821,263.22,0.504635453987857,10.96,5.29149287768671,Just ok
17157,417,301.011,55,1,8,48,0.623823040541477,133.69,0.410296732751017,12.78,3.82158898188116,Suffering
17246,290,134.861,57,1,12,46,0.344622481648155,308.7,0.649411450958429,3.42,5.66764816244842,Just ok
17401,545,261.125,52,4,13,47,0.275053964884972,324.83,0.883696064871039,1.21,6.50634191448209,Just ok
17446,349,154.423,72,12,10,70,0.855493206864243,56.63,0.202478712338428,12.62,2.00365952175036,Hopeless
17557,561,344.958,48,5,19,41,0.67704582020751,151.99,0.388414810771297,13.26,3.89569878664323,Doing well
17623,68,152.516,51,3,12,46,0.856790915272115,41.94,0.216651096755021,13.28,1.84823715370054,Suffering
17690,21,456.921,23,9,23,27,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,Blooming
17712,211,457.292,39,1,18,35,0.71467329659556,106.52,0.288403534977327,12.66,2.01401611197781,Doing well
17913,118,215.782,40,1,20,40,0.939107687163082,28.18,0.179310944152203,33.54,0.477387236054773,Coping
17979,407,397.115,51,11,10,49,0.636211101175586,132.77,0.308382950647382,11.91,1.89803663176459,Depressed
18046,15,58.15,74,3,5,64,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,Strugglng
18124,361,169.499,49,10,8,49,0.883178476487114,19.56,0.139394393147344,33.74,0.558025947552171,Hopeless
18179,523,145.185,45,6,22,40,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,Doing well
18257,358,129.728,49,2,11,51,0.365740677302984,314.51,0.69145815684043,1.49,5.62824531709678,Just ok
18312,357,306.18,61,1,11,47,0.880841732283982,53.06,0.141577189097791,12.65,1.82818901688235,Suffering
18545,595,414.31,56,9,10,52,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,Depressed
18568,294,49.933,60,8,8,50,0.308468966545694,336.18,0.714148738882873,2.86,5.52337625077853,Strugglng
18645,156,763.108,44,1,22,35,0.928039573882512,62.84,0.164964567756662,23.77,0.0,Blooming
18701,463,237.03,62,1,7,66,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,Depressed
18767,365,991.722,30,1,23,31,0.398376730412564,275.3,0.559086873103896,13.12,5.55612497729151,Prospering
18834,308,39.295,66,5,6,70,0.892124955783114,53.3,0.165916145103864,12.72,1.79822715940291,Hopeless
18979,133,28.519,67,4,6,69,0.859391925578487,0.86,0.147278917668705,34.56,0.569381463730513,Hopeless
19035,453,161.101,69,4,5,66,0.632809835196136,103.78,0.267839927451593,12.42,1.64097489010173,Hopeless
