Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
6702,296,157.746,55,3,4,64,1.01226782811728,7.93,0.153713244738123,33.36,0.231679400599252,0
6813,59,215.129,67,3,6,73,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,1
6857,37,121.202,62,2,7,62,0.924661531699434,28.31,0.198791231119967,34.02,0.2226461741051,0
6879,594,757.947,48,6,16,44,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,8
6924,155,204.645,57,2,6,64,0.704445734407909,125.53,0.286418538597277,11.92,1.55200968027944,1
6935,178,650.876,32,4,23,25,0.6887114086079,99.49,0.230319160953519,14.05,1.98496601984885,7
6946,544,624.589,45,6,21,43,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,7
7057,108,837.707,46,2,18,39,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,6
7090,80,860.086,43,4,17,39,0.728726786758407,159.23,0.372937781892302,11.49,3.96033852474548,7
7224,138,736.769,39,1,21,36,0.12638058284263,339.81,0.833584653784486,1.7,6.62274324921044,9
7235,371,200.337,53,6,19,40,0.805191843574838,170.82,0.395688303268898,10.77,3.99325023501941,5
7246,86,99.385,68,9,5,67,0.068745292387409,388.09,0.859208209903733,1.87,6.45809637891799,3
7257,371,109.024,57,4,12,49,0.805191843574838,170.82,0.395688303268898,10.77,3.99325023501941,2
7390,373,414.433,56,5,11,50,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,2
7457,374,701.264,46,11,16,44,0.348443114273234,315.8,0.739321922507898,0.81,5.53221665662012,7
7656,294,22.047,75,10,7,62,0.308468966545694,336.18,0.714148738882873,2.86,5.52337625077853,3
7668,30,142.218,72,8,7,70,0.695710141320387,100.22,0.269331330702096,13.12,2.25818369185224,0
7712,338,446.485,44,6,21,41,0.548170741579308,197.67,0.517320285969079,13.65,3.83355865887235,7
7734,56,735.053,41,6,24,34,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,7
7780,97,63.68,62,4,9,64,0.633911193869143,131.72,0.35509437555808,12.98,3.45221517061137,1
7857,214,624.005,48,4,18,46,0.214013079855971,333.6,0.84194020866904,1.27,6.63762837676735,9
7868,560,505.147,36,8,22,31,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,8
7979,131,150.927,67,3,6,66,0.579179931690676,211.99,0.495787193084798,12.48,3.90300062047982,1
8046,568,238.811,40,1,21,34,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,6
8090,65,157.491,71,4,8,67,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,1
8113,117,97.421,62,3,9,64,0.373143929550873,343.38,0.697098306738083,1.93,5.33718568193195,3
8157,498,267.965,46,5,10,44,0.731185598123443,189.0,0.371669314452569,13.58,3.81936416535797,2
8279,21,203.297,55,8,11,49,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,3
8301,172,308.619,59,6,11,66,0.568859141740411,190.43,0.523554683843539,12.74,3.64459387744135,2
8312,342,149.737,45,8,16,49,0.661554753899762,116.56,0.232939863190744,11.41,1.80867868341813,2
8401,370,78.741,47,11,15,50,0.924449670615696,51.52,0.140618315747838,22.59,0.509705284842194,1
8446,392,123.912,61,6,10,66,0.0596645609714513,356.81,0.868611580957593,1.64,6.81252952597191,4
8523,545,142.269,50,1,12,46,0.275053964884972,324.83,0.883696064871039,1.21,6.50634191448209,5
8534,15,328.265,42,1,24,25,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,8
8557,54,257.652,63,5,11,63,0.68935691020274,102.46,0.257852162008247,11.27,2.04648820895755,1
8634,161,45.776,78,3,4,70,0.278193727598735,273.94,0.72615395935476,0.94,5.28587618484366,2
8745,95,239.578,52,4,16,45,0.635159246522758,182.51,0.559174675504887,11.31,3.94471520240923,5
8767,104,832.136,50,8,17,39,0.661426467149453,168.65,0.360119067247844,12.26,3.87323443768238,5
8790,341,165.068,70,2,8,63,0.635401152759909,95.45,0.195079795408119,12.16,2.07256769409788,1
8812,415,144.088,67,10,8,65,0.269714738982746,325.92,0.681387760962752,2.18,5.58104868258587,3
8990,576,507.242,50,5,16,46,0.886210676591088,63.48,0.242690838112251,13.14,1.61098977957416,4
9013,540,324.726,46,10,16,47,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,3
9035,454,679.955,46,3,18,35,0.186247039471976,315.28,0.839198994164683,1.98,6.52342344253369,9
9113,572,771.413,45,10,17,51,0.165173078393416,359.14,0.87973729766553,1.17,6.63150948441736,7
9135,420,620.19,22,8,14,28,0.646775380060449,137.01,0.234091053232096,12.94,1.92845850496277,4
9190,5,21.927,66,4,6,67,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,3
9224,27,19.992,68,5,9,61,0.337423284102118,287.37,0.669687707952098,1.8,5.63065244284391,3
9235,281,44.564,51,6,10,43,0.22854463199034,346.67,0.796536570057023,3.79,6.56177883629887,5
9479,559,317.623,59,9,9,66,0.114393406153723,387.3,0.888608656067533,0.62,6.61272149882717,4
9623,229,778.354,36,7,23,27,0.945257397956818,30.58,0.205119393318445,24.28,0.330733076922608,6
9645,399,675.662,36,3,23,26,0.719972648281204,141.98,0.369010953672975,12.45,3.78716554785681,7
9656,409,196.0,72,6,6,68,0.752836464387471,60.06,0.177626483209399,12.81,1.81060222247535,0
9712,271,453.056,45,4,17,43,0.468320240340535,192.92,0.577149423319829,12.34,3.92196965406576,5
9734,267,726.981,41,2,13,42,0.882718945848045,42.62,0.201480734522021,33.66,0.393937048557384,4
9856,188,285.343,56,1,14,48,0.664352319111875,104.95,0.188509918860018,11.98,1.86276994322266,2
10068,591,62.963,53,1,9,45,0.689186866220176,184.94,0.356226804297793,11.21,3.77169145503269,2
10079,165,710.775,37,10,21,27,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,9
10113,170,731.709,31,2,22,31,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,7
10235,536,144.075,72,9,7,65,0.343560093247299,241.6,0.528786260050233,12.64,5.32929074714545,1
10301,35,333.579,54,1,10,47,0.369140486893428,297.1,0.580328997133226,11.7,5.32678201350899,4
10379,540,354.187,49,3,13,48,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,2
10590,129,693.046,44,6,23,36,0.695301279861162,119.11,0.243297588385181,12.41,1.99898510190412,7
10623,197,145.253,49,2,12,46,0.367580427014634,286.51,0.517172832750182,13.04,5.24632671021906,5
10634,57,211.514,33,5,25,32,0.0880528977619699,361.52,0.857282704474414,1.19,6.64106639547785,9
10679,373,712.482,40,4,14,46,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,4
10701,160,392.315,59,9,9,66,0.382886819322624,324.2,0.692350481094575,2.75,5.68860561357399,3
10723,142,511.057,39,1,19,42,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,8
10934,543,388.129,44,5,20,38,0.109902372455036,311.99,0.872554421596275,1.33,6.37352073627504,8
11191,5,10.75,75,10,8,67,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,3
11291,302,761.727,47,5,19,38,0.925518862788035,47.29,0.202057696813459,33.72,0.542439261330678,4
11313,395,297.368,48,1,12,45,0.897439336687778,82.4,0.200157565497618,11.24,1.95468556158209,2
11369,552,94.033,60,1,7,67,0.70768371244761,127.27,0.250139926096379,13.02,1.62543218885034,1
11480,588,589.336,49,2,16,51,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,5
11580,547,138.707,72,5,7,60,0.465830273800002,170.79,0.515634103600108,12.82,3.54320621056796,1
11691,24,355.084,35,11,26,36,0.617116932788654,190.37,0.552161046005596,12.03,3.65306123691139,6
11702,242,826.818,45,5,18,34,0.428027065980565,273.98,0.537814412375667,12.48,5.55489360524894,7
11768,82,99.139,50,1,15,46,0.0410095080958499,355.86,0.85949160914843,2.97,6.67866397189707,7
11791,216,291.484,61,2,11,61,0.117409943199887,343.8,0.886060771242815,1.38,6.72450049145986,5
12002,243,972.566,33,8,23,30,0.921815687012039,59.51,0.227328732443979,13.41,1.78970550848097,7
12024,213,162.664,50,4,11,50,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,5
12057,368,838.072,43,8,20,29,0.880509249122969,71.57,0.197847800854627,14.19,2.07199850339566,6
12079,327,119.176,58,3,8,47,0.79362604653057,59.52,0.192436271747261,21.58,0.549451048500083,1
12113,224,96.294,52,3,13,44,0.883402847524585,14.65,0.177723519671436,33.63,0.556826005746865,1
12157,65,816.692,44,5,22,42,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,7
12212,315,144.192,44,3,25,33,0.876900428491161,48.59,0.168167183708131,12.38,1.72722895151245,6
12236,539,105.024,49,1,11,48,0.26117614803741,318.45,0.78538988869878,2.84,5.68058876114905,5
12324,177,177.671,70,6,6,62,0.334123705808704,309.38,0.70009431998203,2.52,5.52311768009683,3
12336,587,345.58,56,7,10,48,0.415690661981868,266.04,0.551605271619174,12.81,5.4310707120499,3
12447,317,99.399,58,7,16,50,0.885800904023273,55.07,0.21290743405321,23.09,0.563217095702591,1
12624,213,358.284,34,6,24,32,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,9
12691,528,718.904,29,10,23,23,0.707216801274019,186.1,0.517666102365913,11.18,3.76257896612819,7
12702,398,708.125,39,4,17,39,0.382544335531742,264.53,0.487221709111811,11.6,5.34869483179123,7
12713,318,377.465,40,3,24,33,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,9
12979,217,65.472,63,2,8,66,0.387977217694098,269.44,0.508525544162857,11.82,5.52568548011342,3
13046,40,235.284,50,4,16,50,0.371219676336388,318.37,0.697380598516865,2.5,5.66049029673894,8
13101,63,361.263,47,3,9,47,0.345094482497682,305.32,0.624831619789872,2.01,5.6876242757209,5
13168,593,46.502,53,3,7,44,0.687422291133475,106.59,0.252109392755822,13.36,1.83164592147782,1
13212,177,405.974,49,11,11,49,0.334123705808704,309.38,0.70009431998203,2.52,5.52311768009683,5
13235,512,269.865,59,6,7,63,0.923588231197677,35.52,0.211351970088153,22.23,0.591855936192321,0
13613,149,316.955,58,8,12,49,0.672444939092889,132.14,0.248792720141421,11.67,1.94703333419081,2
13868,376,65.521,70,6,8,69,0.946391688507339,35.25,0.14429760212046,33.0,0.146471660629314,0
13924,313,529.537,38,5,22,32,0.885198015649009,15.94,0.178119675318261,32.83,0.494895600393743,6
13957,384,380.045,54,1,13,46,0.710665121480569,124.61,0.334746656638276,12.7,1.92168110034503,2
13990,253,56.326,72,1,10,67,0.928275201461015,13.02,0.262768542238249,23.91,0.538216284029001,1
14179,380,548.199,44,4,12,47,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,5
14412,401,160.139,44,7,20,49,0.749901332370433,126.48,0.257440848212433,10.75,1.68681637356121,5
14447,451,38.091,65,7,7,65,0.858885172806676,93.48,0.169359863396543,12.57,2.21663165847304,0
14480,58,99.473,72,1,9,65,0.924038358738561,28.72,0.164147905116312,32.22,0.136751274190748,0
14491,452,159.422,65,5,3,66,0.294701714865648,324.9,0.776505282863958,0.86,5.57249324345411,3
14546,507,820.79,51,6,13,45,0.307502152691138,223.84,0.524437440708983,13.31,5.04498661063002,6
14602,114,146.962,75,3,6,65,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,1
14669,196,148.537,69,1,6,67,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,3
14857,405,227.589,32,3,22,30,0.804385410262087,0.0,0.20999003367398,32.87,0.530945721898126,6
15190,488,81.323,66,8,8,62,0.709658360729452,136.06,0.388929694548887,12.55,3.75640846564505,1
15201,323,437.358,49,6,14,50,0.52659991855928,204.96,0.516718527754335,12.91,3.70101488805558,4
15323,98,50.619,80,2,5,74,0.756533985137797,39.07,0.192045589243768,11.93,1.63279873447328,0
15379,122,106.874,55,6,9,49,0.578024491890954,85.98,0.219040197074486,12.51,1.62599996243596,2
15434,313,397.01,46,1,13,53,0.885198015649009,15.94,0.178119675318261,32.83,0.494895600393743,2
15457,410,89.045,67,2,5,64,0.0709136738796445,384.43,0.908343435721856,1.96,6.64040376301891,3
15534,202,127.929,69,4,5,65,0.34020747354124,310.06,0.702674368076988,2.04,5.52321888243091,3
15591,564,411.207,55,5,12,45,0.496887228895464,187.16,0.581259897768735,11.58,3.93543277097266,4
15602,347,369.172,35,10,22,31,0.636633851291568,165.46,0.33509585753109,11.98,3.75301268665649,6
15657,385,167.206,73,2,5,66,0.651632665508891,152.42,0.431820797166488,13.31,4.01763479040222,1
15669,168,358.333,55,10,11,49,0.595552644787983,185.93,0.479255852388902,12.29,3.77598374663418,2
15713,39,54.728,63,9,11,50,0.906133587111178,84.07,0.144487661109697,13.41,1.94677567985886,1
15746,402,226.015,41,3,25,33,0.319372203940157,299.76,0.552312793571415,11.96,5.3318539363647,8
15824,56,580.765,44,9,14,46,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,4
15835,256,522.334,41,2,26,33,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,9
15891,240,321.409,46,4,10,48,0.403553561837403,284.76,0.53819014253131,13.52,5.49016455005469,4
16101,324,344.366,48,4,15,48,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,2
16268,56,308.67,52,6,11,52,0.722739966815357,104.86,0.190451743113569,14.26,1.95605216407216,2
16290,118,35.151,67,6,7,64,0.939107687163082,28.18,0.179310944152203,33.54,0.477387236054773,0
16301,67,361.76,36,9,21,31,0.0480633249903531,379.05,0.927271510141383,1.22,6.80289372052209,8
16379,119,464.273,45,8,12,49,0.0703924327643472,310.57,0.841052973977513,2.34,6.44378656235948,5
16390,135,164.813,59,3,14,47,0.213063527977557,345.16,0.863245008404467,2.11,6.09664052705171,5
16434,324,87.126,66,3,7,63,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,1
16656,85,92.968,37,7,20,24,0.907793159301318,14.56,0.182606515218809,32.6,0.480274371159572,3
16780,233,264.55,51,4,20,39,0.127353253689199,361.8,0.840845145593563,1.3,6.5482112301514,8
16791,213,144.851,58,11,14,48,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,5
16813,446,17.065,63,6,8,65,0.851955282237543,66.76,0.212857266049271,10.96,2.0173432646876,0
16868,592,75.398,55,2,8,46,0.679445384390231,111.85,0.337053848787332,12.98,1.90863866063716,1
16924,45,181.609,71,5,9,66,0.0374895916732753,340.6,0.861781320986513,1.1,6.80147656005562,4
17090,505,100.684,30,3,19,38,0.134063270087272,304.84,0.834872421118618,2.5,6.50210894670437,8
17124,425,19.986,71,10,7,65,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,0
17146,179,257.021,41,7,14,46,0.35104604535821,263.22,0.504635453987857,10.96,5.29149287768671,5
17157,417,301.011,55,1,8,48,0.623823040541477,133.69,0.410296732751017,12.78,3.82158898188116,2
17246,290,134.861,57,1,12,46,0.344622481648155,308.7,0.649411450958429,3.42,5.66764816244842,5
17401,545,261.125,52,4,13,47,0.275053964884972,324.83,0.883696064871039,1.21,6.50634191448209,5
17446,349,154.423,72,12,10,70,0.855493206864243,56.63,0.202478712338428,12.62,2.00365952175036,0
17557,561,344.958,48,5,19,41,0.67704582020751,151.99,0.388414810771297,13.26,3.89569878664323,6
17623,68,152.516,51,3,12,46,0.856790915272115,41.94,0.216651096755021,13.28,1.84823715370054,2
17690,21,456.921,23,9,23,27,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,7
17712,211,457.292,39,1,18,35,0.71467329659556,106.52,0.288403534977327,12.66,2.01401611197781,6
17913,118,215.782,40,1,20,40,0.939107687163082,28.18,0.179310944152203,33.54,0.477387236054773,4
17979,407,397.115,51,11,10,49,0.636211101175586,132.77,0.308382950647382,11.91,1.89803663176459,1
18046,15,58.15,74,3,5,64,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,3
18124,361,169.499,49,10,8,49,0.883178476487114,19.56,0.139394393147344,33.74,0.558025947552171,0
18179,523,145.185,45,6,22,40,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,6
18257,358,129.728,49,2,11,51,0.365740677302984,314.51,0.69145815684043,1.49,5.62824531709678,5
18312,357,306.18,61,1,11,47,0.880841732283982,53.06,0.141577189097791,12.65,1.82818901688235,2
18545,595,414.31,56,9,10,52,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,1
18568,294,49.933,60,8,8,50,0.308468966545694,336.18,0.714148738882873,2.86,5.52337625077853,3
18645,156,763.108,44,1,22,35,0.928039573882512,62.84,0.164964567756662,23.77,0.0,7
18701,463,237.03,62,1,7,66,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,1
18767,365,991.722,30,1,23,31,0.398376730412564,275.3,0.559086873103896,13.12,5.55612497729151,9
18834,308,39.295,66,5,6,70,0.892124955783114,53.3,0.165916145103864,12.72,1.79822715940291,0
18979,133,28.519,67,4,6,69,0.859391925578487,0.86,0.147278917668705,34.56,0.569381463730513,0
19035,453,161.101,69,4,5,66,0.632809835196136,103.78,0.267839927451593,12.42,1.64097489010173,0
19046,68,305.649,48,1,19,45,0.856790915272115,41.94,0.216651096755021,13.28,1.84823715370054,6
19090,535,144.352,59,7,8,64,0.379414694772548,314.63,0.636407562510182,2.9,5.53207273758166,3
19168,285,853.658,31,2,20,25,0.232279642829207,240.39,0.528611328551834,13.64,5.37196885493045,9
19212,223,294.001,51,4,9,51,0.593186464249821,178.44,0.510255843987575,12.98,3.98405895388522,2
19246,266,168.532,46,7,9,47,0.360422552396207,256.37,0.546032303340487,11.2,5.27351858340584,3
19368,596,329.978,48,7,10,47,0.642455526369913,141.56,0.359885425618452,13.55,3.92032002965838,2
19390,73,247.521,37,6,15,39,0.862796760973667,22.79,0.188497973861374,32.23,0.63474539556128,2
19479,388,515.32,53,10,11,52,0.0462630620715957,368.06,0.900484699886941,2.35,6.43500188228957,5
19523,241,406.772,54,7,13,47,0.117078022077009,318.02,0.823830510665138,1.59,6.49915845097074,5
19579,489,382.144,45,2,18,46,0.17650534654203,314.36,0.84489657861971,1.15,6.33160039741254,8
19634,458,363.358,52,9,11,47,0.491185970479713,263.05,0.563768835973378,11.67,5.396468145674,3
19679,54,343.435,55,4,13,46,0.68935691020274,102.46,0.257852162008247,11.27,2.04648820895755,2
19878,533,749.299,48,4,17,37,0.23179126598395,357.91,0.899294142178151,2.36,6.6410377446479,8
19901,214,146.867,65,9,7,66,0.214013079855971,333.6,0.84194020866904,1.27,6.63762837676735,3
19967,445,628.715,35,3,24,33,0.634367162006462,98.19,0.277267288658844,13.47,1.70381420593311,7
19989,560,415.783,48,3,16,45,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,5
20002,439,207.117,61,9,7,60,0.8571890441819,67.88,0.215227143648859,13.04,1.84112044590448,0
20013,518,457.288,37,6,18,40,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,4
20024,277,66.252,44,7,13,47,0.527407827178868,179.95,0.523720855412531,12.68,3.66536852432985,2
20035,320,451.609,53,5,11,50,0.57695762709799,185.2,0.484781476002226,11.81,3.97015350512289,2
20079,139,188.259,53,1,11,46,0.495150787692292,176.23,0.507630386593767,12.95,3.618198770675,2
20124,171,1007.274,39,7,24,33,0.360075375132417,316.2,0.70436366051485,1.51,5.54030426514252,9
20201,480,849.979,37,4,25,32,0.322805047923978,338.21,0.765488831322925,2.77,5.65973205099182,9
20235,204,493.976,51,5,17,46,0.633618620944381,160.03,0.379125408909594,11.53,3.82319722259639,4
20246,434,223.332,58,5,10,47,0.823651329681238,98.98,0.163346376161219,11.9,1.84376275518583,2
20335,228,748.228,43,6,21,45,0.493922272567394,156.02,0.52998785788633,12.0,3.60757352537991,7
20390,350,114.413,71,3,9,61,0.938173389497866,39.63,0.233394204253377,34.37,0.467700382486216,0
20534,563,317.174,43,2,12,50,0.747852555877111,180.5,0.41217810226834,12.53,4.05827292779923,2
20545,471,174.432,52,2,11,45,0.273412658787799,319.52,0.722546138055201,0.63,5.51235955387986,5
20601,432,593.669,46,1,15,39,0.833862324958825,17.71,0.155463749662239,23.36,0.399418276483729,4
20845,141,552.595,53,10,15,47,0.36311679669061,307.19,0.743251885205164,1.06,5.64325355556908,5
20956,409,652.363,48,8,13,49,0.752836464387471,60.06,0.177626483209399,12.81,1.81060222247535,4
20967,390,103.127,70,1,6,60,0.356138801997474,260.35,0.497795994367275,12.09,5.54603244721637,3
21100,483,87.28,70,12,8,67,0.883159712536302,21.96,0.189214652583771,33.18,0.3827877654449,0
